INSPECTION_MONTH,INSPECTION_YEAR,MAKE,MODEL_YEAR,GVWR,CYL,ENGINE_SIZE,VEHICLE_TYPE,ODOMETER,TRANS_TYPE,FUEL_TYPE,ESC,DUAL_EXHAUST,INITIAL_RESULT,FINAL_RESULT
12,2015,PONTIAC,2008,3750,6,3800,1,42613,A,G,6,N,P,P
2,2015,NISSAN,2011,2875,4,1800,1,25796,A,G,6,N,P,P
11,2015,PONTIAC,1999,3625,6,3800,1,116791,A,G,6,N,F,F
1,2015,LEXUS,2010,0,6,3500,1,32708,A,G,6,N,P,P
6,2015,GMC,2014,8600,8,4800,6,11936,A,G,20,N,P,P
2,2015,FORD,1998,6800,8,5400,4,179470,A,G,20,N,P,P
10,2015,FORD,2000,2750,4,2000,1,91638,A,G,6,N,P,P
12,2015,NISSAN,2012,6113,8,4000,4,44679,A,G,20,N,P,P
10,2015,MAZDA,1994,4800,6,4000,4,141955,M,G,11,N,P,P
8,2015,FORD,2007,5300,6,3500,4,115828,A,G,20,N,P,P
6,2015,JEEP,2004,5400,6,4000,4,133411,A,G,20,N,P,P
5,2015,VOLVO,1982,3250,4,2100,1,163823,A,G,3,N,P,P
5,2015,TOYOTA,2002,3375,4,2400,1,107807,A,G,6,N,P,P
5,2015,HONDA,2006,5840,6,3500,4,98057,A,G,20,N,P,P
11,2015,HYUNDAI,2002,3125,4,2000,1,185470,A,G,6,N,P,P
1,2015,FORD,2010,7200,8,5400,3,63659,A,G,20,N,P,P
11,2015,DODGE,2014,5250,6,3700,3,23541,A,G,20,N,P,P
12,2015,SUBARU,2015,3375,4,2000,1,9073,A,G,6,N,P,P
12,2015,HONDA,2003,3375,4,2400,1,104083,A,G,6,N,P,P
6,2015,HONDA,2006,3625,6,3000,1,92782,A,G,6,N,P,P
3,2015,CHEVROLET,2005,3750,6,3400,1,102966,A,G,6,N,P,P
10,2015,TOYOTA,2002,3875,6,3000,4,182526,A,G,20,N,P,P
9,2015,LEXUS,2007,0,6,3500,1,91425,A,G,6,N,P,P
9,2015,TOYOTA,2005,2750,4,1800,1,91892,A,G,6,N,P,P
6,2015,CHEVROLET,2011,0,6,3600,1,50827,A,G,6,Y,P,P
3,2015,CHEVROLET,2012,0,6,3600,1,37509,A,G,6,N,P,P
2,2015,TOYOTA,2009,3500,6,3500,1,70054,A,G,6,N,P,P
3,2015,CHRYSLER,2001,3375,4,2400,2,81530,A,G,6,N,P,P
2,2015,FORD,1981,4700,6,4900,3,61027,M,G,9,N,P,P
7,2015,NISSAN,2003,3375,4,2500,1,82055,A,G,6,N,P,P
8,2015,TOYOTA,2002,6030,8,4700,3,137576,A,G,20,N,P,P
9,2015,HONDA,2002,0,4,2300,1,149225,A,G,6,N,P,P
3,2015,JEEP,2009,5400,6,3800,4,144710,A,G,20,N,P,P
10,2015,INFINITI,2012,0,6,3700,1,19750,A,G,6,N,P,P
10,2015,DODGE,1998,4000,4,2500,3,192019,M,G,20,N,P,P
12,2015,FORD,2012,6450,6,3700,3,28284,A,G,20,N,P,P
1,2015,MAZDA,2006,2750,4,2000,1,55877,M,G,6,N,P,P
1,2015,ACURA,2011,4750,6,3700,4,34855,A,G,20,N,P,P
10,2015,MERCEDES-BENZ,2004,3625,4,1800,1,126785,A,G,6,N,P,P
5,2015,DODGE,2011,6500,6,3600,4,44397,A,G,20,N,P,P
4,2015,MAZDA,2006,3000,4,2300,1,100364,A,G,6,N,P,P
7,2015,FORD,2001,4820,6,3000,3,102400,A,G,20,N,P,P
9,2015,CHEVROLET,2000,4200,4,2200,3,119432,M,G,20,N,P,P
5,2015,TOYOTA,2009,3250,4,1500,1,65546,A,X,6,N,P,P
8,2015,HYUNDAI,2009,3625,4,2400,1,86312,A,G,6,N,P,P
8,2015,DODGE,2001,6600,8,5900,3,154431,A,G,20,N,P,P
7,2015,FORD,2012,7200,6,3500,3,34754,A,G,20,N,P,P
7,2015,CHRYSLER,2001,3375,4,2400,2,159752,A,G,6,N,P,P
5,2015,SUBARU,1995,0,4,2200,2,180100,A,G,5,N,P,P
10,2015,CHEVROLET,2010,5300,5,3700,3,44827,A,G,20,N,P,P
12,2015,FORD,1998,4320,4,2500,3,101198,M,G,20,N,P,P
9,2015,HYUNDAI,2009,3125,4,2000,1,50794,A,G,6,N,P,P
8,2015,SATURN,1999,2625,4,1900,1,240120,A,G,6,N,P,P
8,2015,HONDA,1991,3125,4,2200,1,181220,M,G,5,N,F,P
7,2015,SUBARU,2000,4120,4,2500,4,181334,A,G,20,N,P,P
11,2015,CHEVROLET,2012,4960,4,2400,4,55933,A,G,20,N,P,P
5,2015,DODGE,2002,0,4,2000,1,110604,A,G,6,N,F,F
12,2015,JEEP,2000,4450,6,4000,4,38037,M,G,20,N,F,P
1,2015,HYUNDAI,2002,2625,4,1500,1,106982,M,G,6,N,P,P
6,2015,NISSAN,2006,3500,4,2500,3,205380,M,G,20,N,P,P
8,2015,CHEVROLET,2007,3750,6,3500,1,94795,A,G,6,N,P,P
4,2015,HONDA,2009,0,4,1500,1,64943,A,G,6,N,P,P
4,2015,FORD,2001,4400,6,3000,4,92857,A,G,20,N,P,P
9,2015,INFINITI,2009,4500,6,3500,4,98077,A,G,20,N,P,P
9,2015,CHEVROLET,2005,9200,8,6600,7,107987,A,D,20,N,P,P
12,2015,SATURN,2002,2625,4,1900,1,149317,M,G,6,N,F,P
1,2015,CHEVROLET,2005,3375,8,6000,1,70888,A,G,6,N,P,P
10,2015,HONDA,2000,2625,4,1600,1,158251,A,G,6,N,P,P
10,2015,ACURA,2012,3750,6,3700,1,50133,A,G,6,N,P,P
9,2015,FORD,1996,4500,4,2300,3,129013,M,G,20,N,P,P
7,2015,SUBARU,2005,3875,6,3000,2,108547,A,G,6,N,P,P
5,2015,HONDA,1998,3250,4,2300,1,179691,M,G,6,N,P,P
10,2015,CHEVROLET,2010,7100,8,5300,4,77557,A,G,20,N,P,P
3,2015,PONTIAC,2000,3000,4,2200,1,121816,A,G,6,N,P,P
1,2015,DODGE,2003,4000,6,3300,5,216699,A,G,20,N,P,P
12,2015,FORD,2012,4680,6,3000,4,56978,A,B,20,N,P,P
6,2015,HONDA,2010,2750,4,1800,1,48333,A,G,6,N,P,P
2,2015,CHEVROLET,2000,4600,6,4300,3,41879,A,G,20,N,P,P
6,2015,JEEP,2004,5500,8,4700,4,142149,A,G,20,N,P,P
3,2015,OLDSMOBILE,1993,3125,6,3300,1,76339,A,G,5,N,P,P
8,2015,NISSAN,2013,3375,4,2500,1,39726,A,G,6,N,P,P
9,2015,VOLKSWAGEN,2014,3250,4,1800,1,33869,A,G,6,N,P,P
11,2015,LEXUS,2004,0,6,3000,1,101167,A,G,6,N,P,P
5,2015,FORD,1993,6700,8,5800,6,184912,A,G,16,N,P,P
10,2015,NISSAN,2003,5053,6,3500,4,110647,A,G,20,Y,P,P
4,2015,NISSAN,2004,3875,6,3500,1,159107,A,G,6,N,P,P
3,2015,DODGE,2014,7200,8,5700,3,21512,A,G,20,N,P,P
10,2015,NISSAN,2005,5600,8,5600,3,79250,A,G,20,N,P,P
12,2015,DODGE,2001,6200,8,5200,3,96813,A,G,20,N,F,F
5,2015,GMC,2006,6000,8,4800,3,111907,A,G,20,N,P,P
2,2015,TOYOTA,1995,2625,4,1600,1,179426,A,G,5,N,P,P
8,2015,LEXUS,2006,0,6,3500,1,112922,A,G,6,N,P,P
12,2015,TOYOTA,2003,4985,6,3000,4,57086,A,G,20,N,P,P
4,2015,FORD,2002,6050,6,4200,3,139482,M,G,20,N,P,P
10,2015,HONDA,2001,2750,4,1700,1,148570,M,G,6,N,F,P
12,2015,MERCURY,2003,4500,8,4600,1,122289,A,G,6,N,P,P
1,2015,MERCEDES-BENZ,2009,0,6,3000,1,44705,A,G,6,N,P,P
12,2015,HONDA,2007,2750,4,1800,1,57060,A,G,6,N,P,P
6,2015,CHRYSLER,2007,5700,6,3300,5,137543,A,G,20,N,P,P
10,2015,CHEVROLET,2004,2750,4,1600,1,139623,A,G,6,N,P,P
2,2015,PONTIAC,2007,4538,4,2200,4,84512,M,G,20,N,P,P
7,2015,MAZDA,2004,3000,4,2300,1,130423,A,G,6,N,P,P
12,2015,FORD,2003,8800,8,5400,7,112492,A,G,20,N,P,P
1,2015,FORD,2011,4500,8,4600,1,35503,A,G,6,N,P,P
8,2015,TOYOTA,2010,5350,6,4000,3,72070,A,G,20,N,P,P
5,2015,JEEP,2006,6001,6,3700,4,173590,A,G,20,N,P,P
3,2015,HYUNDAI,2001,5300,6,2700,5,127249,A,G,20,N,P,P
6,2015,DODGE,2003,6100,8,5900,4,52211,A,G,20,N,P,P
2,2015,CHEVROLET,2007,6100,8,5300,4,147829,A,G,20,N,P,P
12,2015,GMC,2004,9200,8,6600,7,81103,A,D,20,N,P,P
8,2015,FORD,2005,2875,4,2000,1,123993,A,G,6,N,P,P
5,2015,NISSAN,2007,0,4,1800,2,125251,A,G,6,N,P,P
1,2015,KIA,2010,0,4,2000,1,31777,A,G,6,N,P,P
5,2015,DODGE,2011,5600,6,3600,4,24624,A,G,20,N,P,P
5,2015,TOYOTA,2011,2750,4,1800,1,18951,A,G,6,N,P,P
2,2015,GMC,2014,7100,6,4300,3,21380,A,G,20,N,P,P
8,2015,NISSAN,2010,3375,4,2500,1,47010,A,G,6,N,P,P
6,2015,FORD,2008,2875,4,2000,1,77574,A,G,6,N,P,P
11,2015,FORD,2011,7100,6,3500,3,34026,A,G,20,N,P,P
1,2015,JEEP,2002,5600,6,3700,4,122398,A,G,20,N,P,P
4,2015,TOYOTA,2001,6200,8,4700,3,140658,A,G,20,N,P,P
2,2015,DODGE,2001,5360,8,4700,3,142625,A,G,20,N,P,P
12,2015,CHEVROLET,2011,6000,8,5300,3,70605,A,G,20,N,P,P
3,2015,PONTIAC,2004,3250,6,3400,1,119083,A,G,6,N,P,P
9,2015,CHEVROLET,2000,6400,8,5300,3,198510,A,G,20,N,P,P
12,2015,FORD,2003,5880,6,4000,4,126944,A,G,20,N,P,P
3,2015,FORD,2001,5200,6,4000,4,260941,A,G,20,N,P,P
4,2015,CHEVROLET,2013,0,4,1800,1,48940,A,G,6,N,P,P
10,2015,MAZDA,2000,3125,6,2500,1,169443,A,G,6,N,P,P
9,2015,HONDA,2009,4560,4,2400,4,74288,A,G,20,N,P,P
7,2015,TOYOTA,2010,2750,4,1800,1,121129,A,G,6,N,P,P
4,2015,HONDA,1992,3250,4,2200,1,215358,A,G,5,N,P,P
3,2015,NISSAN,2009,7250,8,5600,4,112751,A,G,20,N,P,P
5,2015,FORD,2000,3625,6,3000,1,111727,A,G,6,N,F,P
10,2015,HONDA,2002,4350,4,2400,4,155142,A,G,20,N,P,P
12,2015,MAZDA,2003,4480,6,3000,4,170552,A,G,20,N,P,P
8,2015,TOYOTA,1999,3250,4,2000,4,105394,M,G,20,N,P,P
11,2015,AUDI,1999,3875,6,2800,1,113052,A,G,6,N,P,P
2,2015,CHRYSLER,2005,3375,4,2400,1,133371,A,G,6,N,F,F
9,2015,HONDA,1998,2625,4,1600,1,172688,A,G,6,N,P,P
10,2015,FORD,2005,6700,8,4600,6,438292,A,G,20,N,P,P
5,2015,HONDA,1991,2875,4,2000,1,166119,M,G,5,N,P,P
5,2015,HYUNDAI,2013,3125,4,2000,1,23089,A,G,6,N,P,P
4,2015,INFINITI,2012,7500,8,5600,4,50547,A,G,20,N,P,P
1,2015,FORD,2012,3375,6,3700,1,60401,A,G,6,N,P,P
6,2015,SUBARU,2003,4150,4,2500,4,189812,M,G,20,N,P,P
1,2015,NISSAN,2014,0,4,1600,1,10652,A,G,6,N,P,P
12,2015,FORD,2013,7200,6,3500,3,16614,A,G,20,N,P,P
1,2015,CHRYSLER,2013,0,4,2400,1,35038,A,G,6,N,P,P
8,2015,MITSUBISHI,2003,2875,4,2000,1,138416,M,G,6,N,P,P
10,2015,TOYOTA,1994,5400,6,3000,4,199172,A,G,11,N,P,P
5,2015,CHEVROLET,1998,6500,6,4300,3,219286,M,G,20,N,P,P
3,2015,FORD,2011,7350,8,5000,3,87316,A,G,20,N,P,P
12,2015,TOYOTA,2007,4850,4,2700,3,89585,A,G,20,N,P,P
10,2015,LEXUS,2014,0,6,3500,1,12800,A,G,6,N,P,P
5,2015,FORD,2001,3625,6,3000,1,125596,A,G,6,N,P,P
12,2015,MERCURY,2006,6190,6,4000,4,120628,A,G,20,N,P,P
11,2015,HONDA,1994,2750,4,1600,1,196432,M,G,5,N,P,P
8,2015,CHEVROLET,1989,2750,6,2800,2,90284,A,G,4,N,F,P
12,2015,CHEVROLET,2013,3375,4,2500,1,17238,A,G,6,N,P,P
3,2015,HONDA,1998,4165,4,2000,4,278979,M,G,20,N,P,P
12,2015,FORD,1998,3375,6,3800,1,158383,M,G,6,N,P,P
7,2015,TOYOTA,2007,3500,4,2400,1,125478,A,X,6,N,P,P
9,2015,INFINITI,2000,3375,4,2000,1,86889,A,G,6,N,P,P
4,2015,VOLVO,2002,3375,4,1900,2,194297,A,G,6,N,P,P
11,2015,HONDA,2006,0,6,3000,1,122079,A,G,6,N,P,P
7,2015,TOYOTA,2007,3875,6,4000,3,117065,A,G,20,N,P,P
7,2015,PONTIAC,2005,0,6,3500,1,127922,A,G,6,N,P,P
10,2015,MITSUBISHI,2011,3000,4,2000,1,85335,A,G,6,N,P,P
1,2015,TOYOTA,2007,3500,4,2400,1,78742,A,G,6,N,P,P
10,2015,CHEVROLET,1999,3625,6,3100,1,478855,A,G,6,N,P,P
7,2015,BUICK,2012,0,4,2400,1,25985,A,G,6,N,P,P
10,2015,HONDA,2006,3375,4,2400,1,89837,A,G,6,N,P,P
8,2015,CHEVROLET,2008,0,4,2200,1,127780,A,G,6,N,F,P
6,2015,DODGE,2009,6050,6,3300,5,12969,A,G,20,N,P,P
2,2015,HONDA,1997,4740,4,2200,5,133893,A,G,20,N,P,P
2,2015,BUICK,2006,5357,6,3400,4,156118,A,G,20,N,F,F
11,2015,FORD,2003,5840,6,4000,4,167657,A,G,20,N,P,P
8,2015,GMC,2004,6400,8,4800,3,210219,A,G,20,N,P,P
10,2015,FORD,2007,7200,8,5400,3,90789,A,G,20,N,P,P
5,2015,BUICK,2000,3875,6,3800,1,171233,A,G,6,N,F,F
6,2015,FORD,2004,9100,8,5400,6,70994,A,G,20,N,P,P
1,2015,SUBARU,2000,3500,4,2500,4,166413,A,G,20,N,P,P
8,2015,HYUNDAI,2009,3125,4,2000,1,23087,A,G,6,N,P,P
10,2015,CHEVROLET,1992,6600,8,5700,6,69477,A,G,16,N,P,P
2,2015,MITSUBISHI,1999,2500,4,1500,1,162215,A,G,6,N,P,P
4,2015,FORD,2011,0,6,3000,1,13471,A,G,6,N,P,P
7,2015,HONDA,2005,3375,4,2400,1,154394,A,G,6,N,P,P
9,2015,CHEVROLET,1994,6200,6,4300,3,203178,M,G,16,N,P,P
7,2015,DODGE,2004,3375,4,2400,1,105679,A,G,6,N,P,P
12,2015,KIA,2010,0,4,2400,1,82860,A,G,6,N,P,P
10,2015,FORD,2012,6160,6,3500,4,56986,A,G,20,N,P,P
6,2015,FORD,2011,6160,6,3500,4,39433,A,G,20,N,P,P
11,2015,TOYOTA,1996,6000,6,3400,3,199304,M,G,20,N,P,P
1,2015,MITSUBISHI,2011,3000,4,2400,1,30395,A,G,6,N,P,P
8,2015,FORD,1997,4250,6,4000,4,177040,A,G,20,N,P,P
12,2015,LEXUS,2013,5650,6,3500,4,17149,A,G,20,N,P,P
10,2015,HONDA,2012,0,4,2400,1,21853,A,G,6,N,P,P
1,2015,CHEVROLET,2000,6400,8,4800,3,155705,A,G,20,N,P,P
11,2015,HONDA,2012,4564,4,2400,4,58596,A,G,20,N,P,P
5,2015,CHRYSLER,2008,3375,4,2400,1,116917,A,G,6,N,P,P
4,2015,HONDA,2003,4320,4,2400,4,47182,A,G,20,N,P,P
4,2015,DODGE,2011,6050,6,3600,5,62203,A,G,20,N,P,P
2,2015,JEEP,2008,6500,8,4700,4,93190,A,G,20,N,P,P
12,2015,CHRYSLER,2009,3875,6,2700,1,100947,A,G,6,N,P,P
4,2015,BUICK,2012,0,4,2400,1,40899,A,G,6,N,P,P
5,2015,NISSAN,2015,0,4,1600,1,34,A,G,6,N,P,P
10,2015,KIA,2011,2750,4,1600,1,72607,A,G,6,N,P,P
6,2015,CHEVROLET,2004,5000,6,4300,3,123122,A,G,20,N,P,P
6,2015,DODGE,2000,3750,6,2700,1,114958,A,G,6,N,P,P
12,2015,TOYOTA,2000,6050,8,4700,3,122057,A,G,20,N,P,P
9,2015,TOYOTA,2000,6400,8,4700,3,212000,A,G,20,N,P,P
7,2015,BMW,2013,4707,4,2000,4,16762,A,G,20,N,P,P
6,2015,TOYOTA,2004,5650,6,4000,4,103190,A,G,20,N,P,P
12,2015,BMW,2013,3750,8,4400,1,30370,A,G,6,N,P,P
5,2015,HONDA,1996,3250,4,2200,1,343029,A,G,6,N,P,P
9,2015,NISSAN,2009,5236,8,3500,4,86169,A,G,20,N,P,P
7,2015,BUICK,2003,3625,6,3100,1,0,A,G,6,N,F,F
5,2015,MAZDA,1989,5001,4,2200,3,284243,A,G,10,N,P,P
7,2015,FORD,2004,3625,6,3000,1,223545,A,G,6,N,P,P
4,2015,HONDA,2001,3250,4,2300,1,281367,A,G,6,N,P,P
12,2015,CHEVROLET,2001,7000,8,5300,4,147287,A,G,20,N,F,P
12,2015,CHRYSLER,2008,3500,4,2400,2,78966,A,G,6,N,P,P
10,2015,TOYOTA,2014,3500,4,2500,1,49498,A,G,6,N,P,P
4,2015,HONDA,1991,3125,4,2200,1,310663,A,G,5,N,P,P
3,2015,GMC,2003,6100,6,4300,3,122500,A,G,20,N,P,P
3,2015,FORD,2008,4640,6,3000,4,92174,A,G,20,N,F,P
4,2015,FORD,1998,5400,8,4600,3,158221,A,G,20,N,P,P
3,2015,HYUNDAI,2012,3625,4,2400,1,40258,A,X,6,N,P,P
7,2015,NISSAN,2014,5400,6,4000,4,7784,A,G,20,N,P,P
12,2015,FORD,1999,4760,6,3000,3,155343,A,G,20,N,P,P
4,2015,HONDA,2009,2750,4,1700,1,78293,A,G,6,N,P,P
12,2015,MITSUBISHI,1999,2500,4,1500,1,172815,A,G,6,N,P,P
12,2015,NISSAN,1998,4700,4,2400,3,108589,A,G,20,N,F,F
6,2015,MITSUBISHI,2013,4343,4,2000,4,26726,A,G,20,N,P,P
6,2015,TOYOTA,2013,2750,4,1800,1,5104,A,G,6,N,P,P
8,2015,BUICK,2012,0,4,2400,1,22626,A,G,6,N,P,P
6,2015,PONTIAC,2008,0,6,3500,1,102920,A,G,6,N,P,P
6,2015,HONDA,2015,2750,4,1800,1,1723,A,G,6,N,P,P
11,2015,FORD,2008,4300,4,2300,4,86641,M,G,20,N,P,P
10,2015,BMW,2012,3500,4,2000,1,29766,A,G,6,N,P,P
3,2015,CHEVROLET,1988,6600,8,5700,6,45490,A,G,15,N,P,P
11,2015,VOLKSWAGEN,2014,3250,4,1800,1,39010,A,G,6,N,P,P
4,2015,FORD,1990,2125,4,1300,1,161280,M,G,4,N,P,P
5,2015,TOYOTA,2007,7100,8,5700,3,150652,A,G,20,N,P,P
11,2015,TOYOTA,2003,3250,4,2400,3,193705,A,G,20,N,P,P
1,2015,FORD,2000,3500,6,4000,3,98087,A,G,20,N,P,P
9,2015,FORD,2001,4500,6,4200,3,305925,M,G,20,N,P,P
8,2015,LEXUS,2002,3750,6,3000,1,152911,A,G,6,N,P,P
10,2015,KIA,2006,5644,6,3500,4,83469,A,G,20,N,P,P
11,2015,FORD,2000,5660,6,3800,5,54896,A,G,20,N,P,P
3,2015,CHEVROLET,2000,5500,4,2200,3,131987,A,G,20,N,P,P
5,2015,CHRYSLER,2014,0,6,3600,1,6838,A,G,6,N,P,P
12,2015,ACURA,2007,3500,4,2400,1,49623,M,G,6,N,P,P
5,2015,TOYOTA,1995,3625,6,3000,1,152066,A,G,5,N,P,P
4,2015,CHEVROLET,1997,6200,8,5700,3,145123,A,G,20,N,P,P
10,2015,BUICK,2001,3625,6,3100,1,8888888,A,G,6,N,F,P
1,2015,FORD,1997,5340,6,4000,4,187760,A,G,20,N,P,P
3,2015,KIA,2014,2750,4,1600,1,29373,A,G,6,N,P,P
1,2015,CHEVROLET,1994,5600,6,4300,3,144044,A,G,11,N,P,P
1,2015,HYUNDAI,2006,2625,4,1600,1,165464,A,G,6,N,P,P
6,2015,BUICK,1996,3750,6,3800,1,127654,A,G,6,N,P,P
2,2015,FORD,2007,6100,8,4600,4,152565,A,G,20,N,P,P
5,2015,JEEP,2005,4450,6,4000,4,71933,A,G,20,N,P,P
2,2015,CHEVROLET,1990,8001,8,7400,3,270000,A,G,16,N,P,P
10,2015,SATURN,1998,2625,4,1900,1,72931,A,G,6,N,P,P
10,2015,DODGE,1992,6001,6,3300,6,21938,A,G,16,N,P,P
5,2015,KIA,2010,0,4,2000,1,115983,A,G,6,N,P,P
10,2015,CHEVROLET,2009,0,4,2200,1,0,A,G,6,N,P,P
12,2015,GMC,2003,5001,6,4300,3,220493,A,G,20,N,P,P
7,2015,FORD,2006,0,4,2300,1,132549,A,G,6,N,P,P
12,2015,VOLKSWAGEN,2003,3625,6,2800,1,69808,A,G,6,N,P,P
7,2015,FORD,2000,5200,6,4200,3,158892,M,G,20,N,P,P
5,2015,LEXUS,2006,6200,8,4700,4,142173,A,G,20,N,P,P
2,2015,CHEVROLET,2005,5000,5,3500,3,141245,A,G,20,N,P,P
6,2015,DODGE,1996,6010,6,3900,3,123276,M,G,20,N,P,P
5,2015,CHEVROLET,1997,4200,4,2200,3,111383,A,G,20,N,F,P
3,2015,FORD,2002,8100,8,4600,3,181120,A,G,20,N,P,P
12,2015,CHEVROLET,2014,3750,6,3600,1,25534,A,G,6,N,P,P
10,2015,FORD,1993,3625,6,4000,3,76553,A,G,11,N,P,P
1,2015,BMW,2007,3500,6,3000,1,89807,A,G,6,N,P,P
11,2015,TOYOTA,2006,6600,8,4700,3,73507,A,G,20,N,P,P
8,2015,AUDI,2001,3375,4,1800,1,78855,M,G,6,N,P,P
12,2015,LEXUS,2008,0,6,3500,1,143086,A,G,6,N,P,P
10,2015,CHEVROLET,2010,7000,8,5300,3,55954,A,G,20,N,P,P
9,2015,BMW,2014,3750,6,3000,1,5863,A,G,6,N,P,P
1,2015,HYUNDAI,2013,3125,4,2000,1,28425,A,G,6,N,P,P
1,2015,FORD,1995,6250,8,5800,3,210442,A,G,16,N,P,P
1,2015,CADILLAC,2002,7000,8,6000,4,125503,A,G,20,N,P,P
8,2015,MERCEDES-BENZ,1997,4000,6,3200,1,296069,A,G,6,N,P,P
11,2015,FORD,2003,9500,8,7300,6,186145,A,D,20,N,P,P
5,2015,HYUNDAI,2011,3625,4,2400,1,35704,A,G,6,N,P,P
10,2015,TOYOTA,2010,2750,4,1800,1,43296,A,G,6,N,P,P
9,2015,DODGE,2005,6650,8,4700,3,128691,A,G,20,N,P,P
8,2015,BMW,2007,0,4,1600,1,78698,M,G,6,N,P,P
10,2015,LEXUS,1994,4250,8,4000,1,170000,A,G,5,N,P,P
4,2015,BUICK,2002,3625,6,3100,1,0,A,G,6,N,F,P
3,2015,OLDSMOBILE,1999,4000,6,3400,5,102270,A,G,20,N,P,P
7,2015,MAZDA,2000,2750,4,1600,1,111024,A,G,6,N,P,P
11,2015,TOYOTA,2002,6200,8,4700,3,100357,A,G,20,N,P,P
7,2015,DODGE,2008,0,6,2700,1,125933,A,G,6,N,P,P
7,2015,DODGE,2007,6700,8,4700,3,83398,A,G,20,N,P,P
5,2015,TOYOTA,2004,3500,4,2400,1,55070,A,G,6,N,P,P
7,2015,NISSAN,2000,3250,4,2400,1,142395,A,G,6,N,P,P
6,2015,SUBARU,2001,0,4,2500,2,89323,A,G,6,N,P,P
11,2015,HONDA,1996,2625,4,1600,1,221100,M,G,6,N,P,P
10,2015,HYUNDAI,2002,2625,4,1600,1,134963,A,G,6,N,P,P
5,2015,CHEVROLET,2010,0,4,2400,2,49521,A,G,6,N,P,P
8,2015,KIA,2013,3625,4,2000,1,35622,A,G,6,N,F,P
3,2015,MAZDA,2010,3000,4,2500,1,68705,A,G,6,N,P,P
5,2015,FORD,2005,2875,4,2000,1,110044,A,G,6,N,P,P
6,2015,TOYOTA,2004,5690,6,3300,5,78084,A,G,20,N,P,P
12,2015,CHEVROLET,2011,10000,8,6600,7,68236,A,D,20,N,P,P
4,2015,FORD,2007,2875,4,2000,1,74631,A,G,6,N,P,P
12,2015,NISSAN,2013,4339,4,2500,4,21898,A,G,20,N,P,P
5,2015,VOLKSWAGEN,2010,3250,4,2000,1,67335,A,G,6,N,P,P
6,2015,FORD,1996,6100,8,5000,3,164551,A,G,20,N,P,P
11,2015,HONDA,2010,4953,6,3500,4,94479,A,G,20,N,P,P
8,2015,CHEVROLET,1995,3375,4,2200,3,160305,M,G,11,N,P,P
1,2015,FORD,2002,4740,6,4000,3,145363,A,G,20,N,P,P
12,2015,CHEVROLET,2006,6800,8,5300,4,112456,A,G,20,N,P,P
8,2015,JEEP,2002,5001,6,3700,4,167494,A,G,20,N,P,P
6,2015,DODGE,2014,0,4,2400,1,13001,A,G,6,N,P,P
8,2015,DODGE,1999,8800,6,5900,7,119028,M,D,20,N,P,P
8,2015,FORD,2002,8800,8,5400,7,178033,M,G,20,N,F,P
5,2015,CHEVROLET,2001,3750,6,3400,1,111387,A,G,6,N,P,P
6,2015,CHEVROLET,1994,4600,6,4300,3,88696,A,G,11,N,F,P
12,2015,FORD,2004,4740,6,3000,3,90860,A,G,20,N,P,P
4,2015,TOYOTA,2012,3500,4,2500,1,58086,A,G,6,N,P,P
3,2015,JEEP,2011,5600,6,3700,4,61039,A,G,20,N,P,P
5,2015,DODGE,2008,6400,8,5700,3,81636,A,G,20,N,P,P
11,2015,NISSAN,2011,5287,6,3500,4,51364,A,G,20,N,P,P
6,2015,NISSAN,2013,3375,4,2500,1,55204,A,G,6,N,P,P
2,2015,JEEP,1997,5300,6,4000,4,146221,A,G,20,N,P,P
8,2015,CHEVROLET,1998,2750,4,1800,1,116140,A,G,6,N,P,P
12,2015,MERCEDES-BENZ,2012,0,4,1800,1,52004,A,G,6,N,P,P
12,2015,DODGE,2010,6050,6,3800,5,126418,A,G,20,N,P,P
1,2015,HONDA,2012,2750,4,1700,1,47447,A,G,6,N,P,P
10,2015,TOYOTA,2005,3250,4,1500,1,170879,A,X,6,N,P,P
8,2015,INFINITI,2007,3750,6,3500,1,108383,A,G,6,N,P,P
4,2015,DODGE,2006,3375,4,2400,1,112922,A,G,6,N,P,P
10,2015,CHEVROLET,2015,7100,8,5300,4,25939,A,G,20,N,P,P
4,2015,TOYOTA,2012,5400,6,4000,3,42670,A,G,20,N,P,P
4,2015,JEEP,2008,5600,6,3700,4,104858,A,G,20,N,P,P
8,2015,TOYOTA,2007,7000,8,5700,3,125224,A,G,20,N,P,P
2,2015,VOLVO,1992,3375,4,2300,2,219767,A,G,5,N,P,P
1,2015,MAZDA,2003,5229,6,3000,5,162334,A,G,20,N,F,P
4,2015,NISSAN,2004,4858,6,3500,4,68573,A,G,20,N,P,P
7,2015,HYUNDAI,2003,3625,6,2700,1,57273,A,G,6,N,P,P
3,2015,JEEP,2011,6800,8,5700,4,50534,A,G,20,N,P,P
7,2015,NISSAN,2000,3625,6,3000,1,82974,A,G,6,N,P,P
8,2015,CHEVROLET,2003,3750,6,3400,1,125319,A,G,6,N,P,P
12,2015,HONDA,2006,3375,4,2400,1,42867,A,G,6,N,P,P
10,2015,LEXUS,2002,4250,8,4300,1,48586,A,G,6,N,P,P
2,2015,HYUNDAI,2007,3125,4,2000,1,81660,A,G,6,N,P,P
11,2015,SUBARU,2008,3375,4,2500,2,69255,A,G,6,N,P,P
